DISTRICT,LOCATION,PH,EC,ALK,SO4,CO3,F,MG,HCO3,TDS,YEAR,NO3,TH,CL,NA,CA,K
Amreli,Goradka,7.73,1595.0,220.0,139.0,0.0,0.2,77.0,268.0,1069.0,2015,220.0,630.0,163.0,67.0,124.0,0.4
Amreli,Piyava,8.28,1200.0,470.0,13.0,0.0,0.25,29.0,573.0,804.0,2015,33.0,200.0,99.0,208.0,32.0,0.9
Amreli,Kunkavav,8.05,1116.0,270.0,106.0,0.0,0.34,50.0,329.0,748.0,2015,60.0,370.0,184.0,148.0,64.0,1.9
Amreli,Chavand,8.18,503.0,250.0,17.0,0.0,0.48,29.0,305.0,337.0,2015,5.0,200.0,28.0,52.0,32.0,0.3
Amreli,Lathi,8.42,830.0,270.0,100.0,72.0,0.6,14.0,183.0,556.0,2015,22.0,190.0,80.0,146.0,52.0,2.3
Amreli,Luvariya,8.43,644.0,290.0,24.0,72.0,1.5,2.0,207.0,431.0,2015,11.0,50.0,43.0,156.0,16.0,0.2
Amreli,Tajpur,7.94,335.0,120.0,25.0,0.0,0.73,19.0,146.0,224.0,2015,7.0,150.0,28.0,20.0,28.0,4.4
Amreli,Punjapadar,8.03,560.0,240.0,9.0,0.0,0.36,7.0,293.0,375.0,2015,9.0,90.0,35.0,100.0,24.0,8.4
Amreli,Victor,8.25,1530.0,440.0,2.0,0.0,2.5,29.0,537.0,1025.0,2015,10.0,150.0,234.0,295.0,12.0,18.1
Amreli,Hinderana(,8.28,1193.0,220.0,35.0,0.0,0.73,14.0,268.0,799.0,2015,14.0,110.0,220.0,218.0,20.0,3.9
Amreli,Fifad,8.17,2749.0,330.0,112.0,0.0,0.45,156.0,402.0,1842.0,2015,185.0,900.0,532.0,210.0,100.0,13.0
Amreli,Hipavadli,8.46,2071.0,567.0,320.0,22.0,1.1,26.0,647.0,1388.0,2015,80.0,160.0,57.0,409.0,20.0,0.8
Amreli,Kadiyali,8.42,817.0,210.0,131.0,72.0,0.8,31.0,110.0,547.0,2015,11.0,190.0,85.0,133.0,32.0,6.7
Amreli,Vanda,8.53,2757.0,1100.0,59.0,120.0,1.0,97.0,1098.0,1847.0,2015,20.0,550.0,461.0,593.0,60.0,1.4
Anand,Anand,7.76,1621.0,450.0,28.0,0.0,0.22,74.0,549.0,1086.0,2015,44.0,520.0,177.0,114.0,84.0,2.8
Anand,Parvata,8.05,1333.0,430.0,27.0,0.0,0.66,46.0,525.0,893.0,2015,30.0,320.0,113.0,150.0,52.0,1.0
Anand,Anklav2,7.97,1191.0,410.0,11.0,0.0,0.1,62.0,500.0,798.0,2015,44.0,340.0,99.0,119.0,32.0,1.8
Anand,Bhadran,7.5,977.0,290.0,31.0,0.0,0.0,55.0,354.0,655.0,2015,2.0,410.0,92.0,21.0,72.0,3.0
Anand,Navapura,8.04,1510.0,600.0,9.0,0.0,0.3,72.0,732.0,1012.0,2015,29.0,480.0,121.0,150.0,72.0,5.9
Anand,Ras,8.21,2085.0,690.0,2.0,0.0,1.0,10.0,842.0,1397.0,2015,26.0,160.0,227.0,400.0,48.0,7.3
Anand,Dali,8.12,4227.0,870.0,207.0,0.0,0.9,79.0,1061.0,2832.0,2015,24.0,570.0,674.0,690.0,96.0,16.3
Anand,Kansari1,7.8,4295.0,660.0,85.0,0.0,0.57,36.0,805.0,2878.0,2015,46.0,800.0,922.0,600.0,260.0,8.8
Anand,Laxmipura,8.17,4319.0,710.0,222.0,0.0,0.9,60.0,866.0,2894.0,2015,9.0,550.0,815.0,720.0,120.0,3.2
Anand,Bandhani,7.88,754.0,210.0,12.0,0.0,0.5,12.0,256.0,505.0,2015,16.0,220.0,92.0,68.0,68.0,11.6
Anand,Ghora,7.75,1948.0,450.0,25.0,0.0,0.02,31.0,549.0,1305.0,2015,80.0,560.0,248.0,154.0,172.0,2.1
Anand,Adas_DW,7.54,1270.0,430.0,13.0,0.0,0.3,91.0,525.0,851.0,2015,90.0,490.0,92.0,73.0,44.0,1.0
Anand,Boriyavi,8.0,1377.0,460.0,5.0,0.0,0.0,43.0,561.0,923.0,2015,8.0,400.0,156.0,120.0,88.0,28.0
Anand,Dharmaj,8.29,1844.0,580.0,49.0,0.0,0.48,31.0,708.0,1235.0,2015,65.0,230.0,184.0,330.0,40.0,2.1
Anand,Tol,8.28,637.0,190.0,49.0,0.0,0.4,22.0,232.0,427.0,2015,6.0,210.0,64.0,59.0,48.0,5.1
Banaskantha,Amirgadh,7.56,3704.0,390.0,132.0,0.0,0.75,185.0,476.0,2482.0,2015,115.0,1000.0,852.0,386.0,96.0,3.8
Banaskantha,Iqbalgarh,7.74,1149.0,290.0,10.0,0.0,0.7,46.0,354.0,770.0,2015,70.0,380.0,149.0,88.0,76.0,2.3
Banaskantha,Kidotar,7.94,1602.0,650.0,17.0,0.0,0.9,56.0,793.0,1073.0,2015,36.0,470.0,121.0,185.0,96.0,9.0
Banaskantha,Ganapipli,8.12,885.0,290.0,19.0,0.0,1.8,29.0,354.0,593.0,2015,41.0,290.0,78.0,78.0,68.0,2.4
Banaskantha,Mohabbat gadh,7.61,1783.0,230.0,63.0,0.0,0.95,19.0,281.0,1195.0,2015,95.0,580.0,341.0,130.0,200.0,3.6
Banaskantha,Ratanpur2,7.89,1185.0,250.0,21.0,0.0,0.35,19.0,305.0,794.0,2015,110.0,400.0,156.0,85.0,128.0,3.1
Banaskantha,Gangodra,8.27,1902.0,340.0,58.0,0.0,0.95,63.0,415.0,1274.0,2015,16.0,470.0,391.0,232.0,84.0,6.9
Banaskantha,Sodapur,8.28,1063.0,290.0,25.0,0.0,1.15,19.0,354.0,712.0,2015,18.0,140.0,149.0,187.0,24.0,2.8
Banaskantha,Meda,8.06,1054.0,347.0,14.0,0.0,0.4,41.0,423.0,706.0,2015,18.0,450.0,121.0,46.0,112.0,7.5
Banaskantha,Palanpur2,8.28,1374.0,360.0,7.0,0.0,0.92,19.0,439.0,921.0,2015,95.0,210.0,185.0,230.0,52.0,1.1
Banaskantha,Bharol,8.26,615.0,270.0,10.0,0.0,0.2,12.0,329.0,412.0,2015,8.0,200.0,43.0,40.0,60.0,48.6
Banaskantha,Khoda,8.25,4028.0,730.0,143.0,0.0,2.3,68.0,890.0,2699.0,2015,29.0,460.0,753.0,701.0,72.0,35.5
Banaskantha,Dantiwada1,8.13,478.0,140.0,6.0,0.0,0.65,10.0,171.0,320.0,2015,19.0,180.0,57.0,30.0,56.0,2.2
Bharuch,Roja tankaria,8.23,707.0,230.0,3.0,0.0,0.36,22.0,281.0,474.0,2015,4.0,240.0,99.0,64.0,60.0,8.6
Bharuch,Juna borbhata,8.2,1923.0,667.0,12.0,0.0,0.36,79.0,814.0,1288.0,2015,13.0,580.0,262.0,201.0,100.0,39.0
Bharuch,Motwan,8.18,1983.0,350.0,57.0,0.0,0.74,46.0,427.0,1329.0,2015,3.0,370.0,383.0,272.0,72.0,5.5
Bharuch,Mulad,7.98,3008.0,216.0,389.0,0.0,1.0,12.0,263.0,2015.0,2015,42.0,750.0,608.0,357.0,280.0,23.0
Bharuch,Panoli,8.21,5635.0,360.0,107.0,0.0,1.18,252.0,439.0,3775.0,2015,56.0,1650.0,1631.0,552.0,240.0,2.3
Bharuch,Sajod,8.15,2084.0,710.0,26.0,0.0,2.84,17.0,866.0,1396.0,2015,10.0,180.0,205.0,398.0,24.0,2.6
Bharuch,Bharuch,7.67,3200.0,380.0,134.0,0.0,0.0,156.0,464.0,2144.0,2015,5.0,1100.0,709.0,201.0,180.0,3.9
Bharuch,Kaswa,8.25,602.0,200.0,32.0,0.0,0.42,19.0,244.0,403.0,2015,4.0,250.0,50.0,27.0,68.0,10.4
Bharuch,Mahegam1,8.16,558.0,200.0,18.0,0.0,0.22,19.0,244.0,374.0,2015,5.0,230.0,43.0,25.0,60.0,6.6
Bharuch,Navetha,8.21,3431.0,380.0,274.0,0.0,0.37,192.0,464.0,2299.0,2015,5.0,1200.0,815.0,292.0,160.0,40.5
Bharuch,Jetpur1,8.24,1678.0,500.0,47.0,0.0,0.5,46.0,610.0,1124.0,2015,18.0,400.0,198.0,181.0,84.0,44.3
Bharuch,Raymal,7.7,647.0,160.0,38.0,0.0,0.5,19.0,195.0,433.0,2015,3.0,210.0,99.0,62.0,52.0,3.1
Bharuch,Utraj,8.5,960.0,340.0,130.0,108.0,1.27,19.0,195.0,643.0,2015,6.0,140.0,64.0,200.0,24.0,1.3
Bharuch,Dahegam,7.89,1800.0,310.0,45.0,0.0,0.0,31.0,378.0,1206.0,2015,70.0,540.0,276.0,123.0,164.0,44.0
Bharuch,Kalak,8.24,1375.0,270.0,136.0,0.0,0.3,36.0,329.0,921.0,2015,6.0,400.0,213.0,148.0,100.0,7.7
Bharuch,Kavi,8.02,3224.0,780.0,240.0,0.0,0.4,108.0,952.0,2160.0,2015,130.0,600.0,355.0,220.0,60.0,440.0
Bharuch,Tankari,8.15,3300.0,740.0,227.0,0.0,1.0,168.0,903.0,2211.0,2015,18.0,1050.0,496.0,300.0,140.0,55.0
Bharuch,Simodra,7.85,2054.0,300.0,21.0,0.0,0.5,55.0,366.0,1376.0,2015,28.0,440.0,440.0,246.0,84.0,2.8
Bharuch,Bhensli,8.16,790.0,290.0,28.0,0.0,0.12,24.0,354.0,529.0,2015,5.0,210.0,42.0,80.0,44.0,13.1
Bharuch,Luhara,7.86,2066.0,670.0,20.0,0.0,0.2,50.0,817.0,1384.0,2015,58.0,370.0,170.0,219.0,64.0,110.0
Bharuch,Nirnavi,8.02,988.0,400.0,10.0,0.0,0.5,24.0,488.0,662.0,2015,2.0,250.0,71.0,122.0,60.0,14.4
Bharuch,Kondh,8.2,1897.0,280.0,89.0,0.0,1.28,62.0,342.0,1271.0,2015,34.0,480.0,368.0,207.0,88.0,2.0
Bharuch,Valia,7.8,4007.0,290.0,628.0,0.0,1.27,144.0,354.0,2685.0,2015,9.0,1200.0,780.0,400.0,240.0,0.7
Bharuch,Chhindra,8.07,899.0,290.0,8.0,0.0,0.0,48.0,354.0,602.0,2015,35.0,350.0,78.0,20.0,60.0,38.0
Bharuch,Jokhla,7.98,995.0,360.0,50.0,0.0,1.2,41.0,439.0,667.0,2015,9.0,310.0,78.0,103.0,56.0,0.1
Bharuch,Sindhav,8.06,1132.0,340.0,6.0,0.0,0.57,26.0,415.0,758.0,2015,3.0,250.0,135.0,135.0,56.0,16.4
Bhavnagar,Bhudel,8.18,2568.0,660.0,29.0,0.0,0.85,91.0,805.0,1721.0,2015,87.0,520.0,369.0,354.0,56.0,12.7
Bhavnagar,Bhumbhali,8.06,3054.0,230.0,105.0,0.0,0.7,19.0,281.0,2046.0,2015,18.0,1130.0,851.0,203.0,140.0,22.6
Bhavnagar,Tardhera,7.42,8460.0,950.0,376.0,0.0,1.5,480.0,1159.0,5668.0,2015,38.0,4000.0,2056.0,144.0,800.0,42.0
Bhavnagar,Dhasa,8.34,686.0,150.0,80.0,72.0,0.2,45.0,37.0,460.0,2015,12.0,330.0,106.0,30.0,56.0,11.5
Bhavnagar,Gadhada2,7.87,1427.0,280.0,106.0,0.0,0.25,67.0,342.0,956.0,2015,69.0,570.0,234.0,97.0,116.0,1.1
Bhavnagar,Ningala,8.41,972.0,298.0,24.0,84.0,1.75,22.0,193.0,651.0,2015,27.0,180.0,99.0,143.0,36.0,1.3
Bhavnagar,Tatam,7.94,752.0,220.0,20.0,0.0,0.6,38.0,268.0,504.0,2015,19.0,270.0,106.0,64.0,44.0,5.1
Bhavnagar,Gariyadhar,7.76,2383.0,320.0,81.0,0.0,0.14,108.0,390.0,1597.0,2015,84.0,1000.0,567.0,130.0,220.0,12.5
Bhavnagar,Ghogha,8.22,3380.0,410.0,329.0,0.0,0.03,156.0,500.0,2265.0,2015,84.0,1000.0,567.0,290.0,140.0,50.0
Bhavnagar,Dudhala,8.22,1610.0,350.0,157.0,0.0,0.55,62.0,427.0,1079.0,2015,34.0,460.0,177.0,154.0,80.0,5.0
Bhavnagar,Longadi,8.34,1020.0,220.0,80.0,84.0,0.6,22.0,98.0,683.0,2015,43.0,220.0,64.0,97.0,52.0,30.0
Bhavnagar,Mahuva1,8.58,2696.0,440.0,90.0,204.0,1.22,48.0,122.0,1806.0,2015,49.0,400.0,532.0,431.0,80.0,2.3
Bhavnagar,Motivadal,8.27,992.0,320.0,4.0,0.0,0.35,38.0,390.0,665.0,2015,78.0,320.0,85.0,87.0,64.0,7.7
Bhavnagar,Shantinagar,8.02,2452.0,350.0,198.0,0.0,0.25,132.0,427.0,1643.0,2015,135.0,1100.0,496.0,126.0,220.0,6.6
Bhavnagar,Khijadiya,8.59,436.0,100.0,53.0,48.0,0.3,12.0,24.0,292.0,2015,23.0,120.0,35.0,48.0,28.0,4.6
Bhavnagar,Palitana2,7.97,1336.0,300.0,22.0,0.0,0.35,29.0,366.0,895.0,2015,63.0,430.0,206.0,110.0,124.0,0.9
Bhavnagar,Panchpipla,8.12,1557.0,310.0,8.0,0.0,0.8,48.0,378.0,1043.0,2015,57.0,400.0,276.0,166.0,80.0,0.2
Bhavnagar,Sajnasar,8.1,1089.0,330.0,9.0,0.0,0.55,26.0,402.0,730.0,2015,84.0,400.0,113.0,78.0,116.0,5.7
Bhavnagar,Sandhida,8.24,720.0,290.0,35.0,0.0,0.34,36.0,354.0,482.0,2015,16.0,360.0,64.0,33.0,84.0,2.7
Bhavnagar,Datha,8.78,2966.0,460.0,165.0,84.0,1.47,168.0,390.0,1987.0,2015,5.0,950.0,674.0,300.0,100.0,4.5
Bhavnagar,Pasvi,8.16,945.0,270.0,69.0,0.0,0.65,43.0,329.0,633.0,2015,60.0,370.0,64.0,52.0,78.0,20.6
Bhavnagar,Talaja2,7.91,1575.0,350.0,10.0,0.0,0.35,74.0,427.0,1055.0,2015,75.0,610.0,305.0,114.0,120.0,0.7
Bhavnagar,Bhutia,8.04,1855.0,220.0,73.0,0.0,0.44,50.0,268.0,1243.0,2015,108.0,610.0,397.0,157.0,160.0,1.0
Bhavnagar,Timbi2,8.07,358.0,140.0,37.0,0.0,0.22,26.0,171.0,240.0,2015,10.0,190.0,28.0,17.0,32.0,4.2
Bhavnagar,Lonjdhara,8.56,1130.0,420.0,22.0,96.0,1.49,36.0,317.0,757.0,2015,19.0,220.0,92.0,172.0,28.0,1.2
Bhavnagar,Panvi1,8.4,2562.0,760.0,100.0,240.0,1.5,84.0,439.0,1717.0,2015,19.0,550.0,319.0,363.0,80.0,10.5
Bhavnagar,Vallbhipur,8.47,6096.0,490.0,528.0,180.0,2.96,29.0,232.0,4084.0,2015,7.0,1350.0,1382.0,772.0,60.0,0.8
Bhavnagar,Ayodhyapuram(,8.56,3968.0,1300.0,5.0,180.0,54.35,84.0,1220.0,2659.0,2015,13.0,500.0,815.0,916.0,60.0,1.3
Bhavnagar,Bhavnagar1,8.3,1045.0,280.0,864.0,48.0,0.5,29.0,244.0,700.0,2015,8.0,270.0,160.0,144.0,60.0,1.7
Bhavnagar,Bora,7.77,1650.0,650.0,35.0,0.0,1.47,22.0,793.0,1106.0,2015,57.0,160.0,99.0,330.0,28.0,3.5
Bhavnagar,Vadal,7.9,963.0,280.0,40.0,0.0,0.35,60.0,342.0,645.0,2015,81.0,450.0,121.0,51.0,76.0,0.8
Bhavnagar,Vavdi,8.42,1317.0,250.0,177.0,72.0,0.8,82.0,158.0,882.0,2015,114.0,570.0,121.0,60.0,92.0,0.6
Dohad,Devgadh Baria,7.93,1247.0,220.0,32.0,0.0,1.05,36.0,268.0,835.0,2015,39.0,330.0,220.0,125.0,72.0,3.1
Dohad,Khandania,8.07,612.0,260.0,17.0,0.0,2.5,22.0,317.0,410.0,2015,18.0,220.0,36.0,60.0,52.0,1.3
Dohad,Salaya1,8.01,762.0,200.0,42.0,0.0,0.95,24.0,244.0,511.0,2015,24.0,250.0,85.0,63.0,60.0,2.0
Dohad,Dhanpur,7.93,962.0,210.0,40.0,0.0,1.25,39.0,256.0,645.0,2015,105.0,310.0,92.0,74.0,60.0,2.1
Dohad,Kanjetha,8.21,623.0,250.0,41.0,0.0,0.9,19.0,305.0,417.0,2015,8.0,190.0,21.0,65.0,44.0,2.8
Dohad,Tokarba,7.88,754.0,250.0,5.0,0.0,1.05,29.0,305.0,505.0,2015,5.0,280.0,78.0,43.0,64.0,2.6
Dohad,Dahod1 (Forest),8.13,2256.0,350.0,96.0,0.0,2.6,83.0,427.0,1512.0,2015,220.0,580.0,341.0,249.0,96.0,4.7
Dohad,Dahod2 (Jilla Se,8.24,940.0,170.0,82.0,0.0,0.6,34.0,207.0,630.0,2015,100.0,320.0,99.0,73.0,72.0,0.8
Dohad,Varamkheda,8.14,835.0,270.0,26.0,0.0,1.33,36.0,329.0,559.0,2015,3.0,240.0,99.0,94.0,36.0,1.7
Dohad,Sukhsar,8.0,749.0,280.0,35.0,0.0,1.05,32.0,342.0,502.0,2015,39.0,230.0,43.0,84.0,52.0,1.7
Dohad,Garbara,7.87,4865.0,560.0,206.0,0.0,2.8,146.0,683.0,3260.0,2015,400.0,800.0,895.0,728.0,80.0,39.1
Dohad,Panchwada,8.11,901.0,370.0,3.0,0.0,0.85,17.0,452.0,604.0,2015,18.0,280.0,64.0,93.0,44.0,4.6
Dohad,Limbdi2,7.96,821.0,190.0,25.0,0.0,0.9,12.0,232.0,550.0,2015,10.0,230.0,121.0,78.0,72.0,5.6
Dohad,Mirakhedi,7.94,797.0,250.0,39.0,0.0,1.05,22.0,305.0,534.0,2015,70.0,300.0,50.0,56.0,84.0,0.6
Dohad,Dadhela,7.79,918.0,270.0,37.0,0.0,1.33,36.0,329.0,615.0,2015,26.0,300.0,85.0,71.0,60.0,5.0
Dohad,Ambakatch,8.04,1306.0,560.0,11.0,0.0,1.25,61.0,683.0,875.0,2015,5.0,410.0,107.0,148.0,64.0,4.2
Dohad,Badpa,7.84,1624.0,300.0,155.0,0.0,2.66,15.0,366.0,1088.0,2015,25.0,230.0,213.0,259.0,68.0,1.9
Dohad,Dahod Urban-2,7.78,2294.0,239.0,201.0,0.0,0.62,78.0,292.0,1537.0,2015,200.0,620.0,383.0,248.0,120.0,3.2
Dohad,Dahod Urban-3,8.06,1600.0,410.0,43.0,0.0,2.56,44.0,500.0,1072.0,2015,60.0,310.0,213.0,232.0,52.0,2.4
Dohad,Garada,8.26,789.0,220.0,83.0,0.0,0.95,17.0,268.0,529.0,2015,11.0,250.0,50.0,64.0,72.0,2.7
Daman,Dabhel,7.92,956.0,310.0,53.0,0.0,0.45,36.0,378.0,641.0,2015,3.0,260.0,99.0,115.0,44.0,1.0
Daman,Dalwada,7.95,678.0,240.0,29.0,0.0,0.55,27.0,293.0,454.0,2015,0.0,190.0,57.0,75.0,32.0,0.7
Daman,Jempur,8.02,928.0,340.0,59.0,0.0,0.2,36.0,415.0,622.0,2015,8.0,200.0,76.0,146.0,20.0,18.9
Daman,Manwad,8.12,696.0,260.0,33.0,0.0,0.2,24.0,317.0,466.0,2015,3.0,190.0,36.0,73.0,36.0,3.4
Daman,Warkund,8.13,1453.0,390.0,23.0,0.0,1.05,71.0,476.0,974.0,2015,12.0,390.0,227.0,166.0,40.0,0.9
Diu,Diu,8.4,2947.0,250.0,219.0,84.0,0.5,132.0,134.0,1974.0,2015,12.0,900.0,744.0,300.0,140.0,66.0
Diu,Gomti Mata,8.26,4000.0,470.0,487.0,0.0,0.9,324.0,573.0,2680.0,2015,126.0,1600.0,744.0,250.0,100.0,42.0
Diu,Jalawali,8.16,3990.0,130.0,368.0,0.0,0.58,228.0,159.0,2673.0,2015,18.0,1550.0,1064.0,230.0,240.0,7.1
Gandhinagar,Paliya,8.26,1977.0,520.0,19.0,0.0,1.12,122.0,634.0,1325.0,2015,140.0,620.0,249.0,180.0,48.0,1.1
Gandhinagar,Serthapara,8.0,2677.0,800.0,59.0,0.0,1.3,88.0,976.0,1794.0,2015,70.0,660.0,284.0,307.0,120.0,41.2
Jamnagar,Ambardi,7.88,1628.0,350.0,70.0,0.0,0.68,58.0,427.0,1091.0,2015,96.0,410.0,220.0,187.0,68.0,2.9
Jamnagar,Bhanvad,8.09,820.0,270.0,100.0,0.0,0.35,58.0,329.0,549.0,2015,30.0,370.0,71.0,60.0,52.0,0.4
Jamnagar,Mota kalawad,7.87,3157.0,180.0,264.0,0.0,0.29,150.0,220.0,2115.0,2015,56.0,1350.0,815.0,145.0,280.0,1.1
Jamnagar,Dhrol2,8.26,1372.0,410.0,55.0,0.0,0.4,38.0,500.0,919.0,2015,16.0,290.0,163.0,195.0,52.0,4.1
Jamnagar,Balwa,8.16,1100.0,350.0,7.0,0.0,0.35,46.0,427.0,737.0,2015,23.0,420.0,128.0,64.0,92.0,3.1
Jamnagar,Seth vadala,7.94,1252.0,220.0,133.0,0.0,0.14,60.0,268.0,839.0,2015,81.0,420.0,163.0,109.0,68.0,0.2
Jamnagar,Bed,8.04,2456.0,390.0,196.0,0.0,0.12,60.0,476.0,1646.0,2015,160.0,800.0,425.0,244.0,220.0,1.5
Jamnagar,Changa,8.06,1047.0,250.0,16.0,0.0,0.2,10.0,305.0,701.0,2015,10.0,200.0,191.0,160.0,64.0,2.0
Jamnagar,Jambuda,7.98,1448.0,300.0,125.0,0.0,0.6,55.0,366.0,970.0,2015,42.0,380.0,234.0,193.0,60.0,0.2
Jamnagar,Jamnagar2,7.95,1147.0,280.0,90.0,0.0,0.4,36.0,342.0,768.0,2015,11.0,270.0,170.0,164.0,48.0,0.4
Jamnagar,Vijarkha,8.14,763.0,210.0,63.0,0.0,0.64,12.0,256.0,511.0,2015,12.0,140.0,78.0,119.0,36.0,0.5
Jamnagar,Amran1,8.28,911.0,350.0,48.0,0.0,0.68,26.0,427.0,610.0,2015,4.0,220.0,99.0,150.0,44.0,3.5
Jamnagar,Bedanpur,7.88,3927.0,160.0,324.0,0.0,0.54,216.0,195.0,2631.0,2015,102.0,1700.0,1028.0,161.0,320.0,1.2
Jamnagar,Dudhai2,8.34,925.0,210.0,60.0,72.0,0.46,29.0,110.0,620.0,2015,2.0,190.0,135.0,128.0,28.0,1.6
Jamnagar,Haripur2,8.33,768.0,200.0,73.0,108.0,0.65,31.0,24.0,515.0,2015,56.0,250.0,71.0,80.0,48.0,1.5
Jamnagar,Kalawad,7.95,1680.0,310.0,126.0,0.0,0.34,65.0,378.0,1126.0,2015,87.0,530.0,227.0,141.0,104.0,5.8
Jamnagar,Moti matli,8.23,372.0,140.0,3.0,0.0,0.3,12.0,171.0,249.0,2015,4.0,110.0,35.0,40.0,24.0,2.8
Jamnagar,Nikava,7.86,1229.0,390.0,8.0,0.0,0.47,38.0,476.0,823.0,2015,7.0,310.0,163.0,151.0,60.0,10.5
Jamnagar,Toda,8.25,972.0,170.0,74.0,0.0,0.29,31.0,207.0,651.0,2015,90.0,310.0,127.0,88.0,68.0,3.3
Jamnagar,Bhogat,8.24,1943.0,170.0,45.0,0.0,2.2,41.0,207.0,1302.0,2015,21.0,440.0,468.0,215.0,108.0,6.7
Jamnagar,Juvanpur,8.05,761.0,230.0,21.0,0.0,0.2,22.0,281.0,510.0,2015,41.0,260.0,78.0,63.0,68.0,0.2
Jamnagar,Kalyanpur1,8.28,4607.0,390.0,28.0,0.0,2.98,192.0,476.0,3087.0,2015,72.0,1250.0,1205.0,440.0,180.0,3.9
Jamnagar,Kalyanpur2,7.92,1304.0,210.0,48.0,0.0,0.4,31.0,256.0,874.0,2015,41.0,250.0,234.0,174.0,48.0,1.1
Jamnagar,Khirsara,8.07,2835.0,350.0,325.0,0.0,0.1,144.0,427.0,1899.0,2015,190.0,1130.0,460.0,170.0,220.0,4.8
Jamnagar,Pindara,8.08,1679.0,180.0,233.0,0.0,0.65,50.0,220.0,1125.0,2015,2.0,480.0,284.0,162.0,108.0,10.8
Jamnagar,Raval,7.92,2170.0,170.0,47.0,0.0,0.2,53.0,207.0,1454.0,2015,27.0,580.0,539.0,198.0,144.0,0.4
Jamnagar,Kajuda,7.69,5511.0,180.0,476.0,0.0,0.16,420.0,220.0,3692.0,2015,100.0,2450.0,1489.0,200.0,280.0,0.5
Jamnagar,Kuvadia,8.23,1133.0,360.0,20.0,0.0,0.19,29.0,439.0,759.0,2015,31.0,360.0,135.0,110.0,96.0,1.7
Jamnagar,Salaya,8.26,1869.0,510.0,48.0,0.0,0.2,26.0,622.0,1252.0,2015,75.0,230.0,213.0,320.0,48.0,31.6
Jamnagar,Vadtara,8.15,2926.0,260.0,338.0,0.0,0.2,156.0,317.0,1960.0,2015,120.0,950.0,628.0,302.0,120.0,4.2
Jamnagar,Lalpur1,8.19,1653.0,330.0,178.0,0.0,0.44,48.0,402.0,1108.0,2015,48.0,490.0,227.0,179.0,116.0,0.7
Jamnagar,Aramda,8.55,2710.0,490.0,42.0,108.0,2.16,84.0,378.0,1816.0,2015,13.0,600.0,496.0,303.0,100.0,45.4
Jamnagar,Dwarka,8.11,1871.0,240.0,22.0,0.0,0.4,38.0,293.0,1254.0,2015,75.0,340.0,376.0,240.0,72.0,30.0
Jamnagar,Mojap,8.43,6392.0,360.0,262.0,204.0,1.8,132.0,24.0,4283.0,2015,4.0,1050.0,1702.0,930.0,200.0,103.0
Jamnagar,Samrasar,8.21,10420.0,380.0,111.0,0.0,3.0,288.0,464.0,6981.0,2015,3.0,2000.0,3191.0,1410.0,320.0,35.5
Jamnagar,Varwada,7.83,8956.0,130.0,268.0,0.0,1.1,240.0,158.0,6001.0,2015,46.0,1950.0,2801.0,1150.0,380.0,24.3
Jamnagar,Amaliya Chokri,8.54,3510.0,450.0,137.0,168.0,3.0,180.0,207.0,2352.0,2015,6.0,1000.0,780.0,331.0,100.0,18.0
Jamnagar,Lambha 1,8.06,4013.0,200.0,194.0,0.0,0.75,96.0,244.0,2689.0,2015,78.0,1000.0,1134.0,500.0,240.0,2.5
Jamnagar,Manpur,7.95,1258.0,140.0,76.0,0.0,0.13,53.0,171.0,843.0,2015,46.0,470.0,248.0,65.0,100.0,0.1
Junagadh,Patla,7.48,1398.0,290.0,77.0,0.0,0.73,66.0,354.0,937.0,2015,60.0,400.0,220.0,154.0,52.0,1.0
Junagadh,Bilkha,8.08,1085.0,350.0,14.0,0.0,0.6,54.0,427.0,727.0,2015,14.0,430.0,128.0,60.0,84.0,2.2
Junagadh,Junagadh1,7.97,923.0,230.0,17.0,0.0,0.38,29.0,281.0,618.0,2015,44.0,290.0,121.0,77.0,68.0,1.5
Junagadh,Kewarda,8.08,959.0,380.0,49.0,0.0,1.26,36.0,464.0,643.0,2015,42.0,400.0,43.0,60.0,100.0,11.2
Junagadh,Kodinar1,8.26,995.0,230.0,47.0,0.0,0.45,53.0,281.0,667.0,2015,11.0,350.0,163.0,79.0,52.0,6.6
Junagadh,Budhecha,7.82,1508.0,240.0,51.0,0.0,1.2,46.0,293.0,1010.0,2015,48.0,360.0,291.0,180.0,68.0,2.0
Junagadh,Chorwad,7.53,10600.0,120.0,494.0,0.0,0.26,182.0,146.0,7102.0,2015,30.0,2850.0,3337.0,1185.0,840.0,4.4
Junagadh,Galodar,7.95,909.0,300.0,6.0,0.0,0.34,46.0,366.0,609.0,2015,32.0,350.0,99.0,57.0,64.0,0.2
Junagadh,Juthal,8.14,418.0,160.0,20.0,0.0,0.3,17.0,195.0,280.0,2015,19.0,190.0,35.0,26.0,48.0,2.8
Junagadh,Kanek,7.73,7575.0,250.0,234.0,0.0,0.38,158.0,305.0,5075.0,2015,21.0,2550.0,2308.0,579.0,760.0,40.8
Junagadh,Khambalia,7.43,7383.0,120.0,253.0,0.0,0.26,170.0,146.0,4947.0,2015,24.0,2350.0,2308.0,621.0,660.0,4.5
Junagadh,Kukaswada,7.81,3779.0,230.0,259.0,0.0,0.3,10.0,281.0,2532.0,2015,35.0,600.0,937.0,583.0,224.0,19.5
