YEAR,WELL NO.,LOCATION,DISTRICT,TALUKA,SITE,HCO3,DATE,ALK,TDS,SO4,SAR,NO3,CO3,EC,ID,NA,TH,FE,CA,MG,CL,PH,K,F
2017,,Khariwad daman,Daman,Daman,,561.0,,460.0,870.0,14.0,,3.0,0.0,1299.0,135.0,194.0,230.0,1.93,24.0,29.0,121.0,8.14,16.4,0.65
2017,,Warkund,Daman,Daman,,512.0,,420.0,1118.0,23.0,,40.0,0.0,1669.0,136.0,158.0,510.0,0.164,60.0,88.0,263.0,7.71,1,0.7
2017,,Diu,Diu,DIU,,561.0,,460.0,2375.0,79.0,,0.0,0.0,3545.0,137.0,635.0,360.0,0,40.0,63.0,838.0,8.28,41.2,0.4
2017,,Gomti Mata,Diu,DIU,,476.0,,390.0,2687.0,112.0,,175.0,0.0,4011.0,138.0,583.0,720.0,0.103,56.0,14.0,937.0,8.19,40,0.2
2017,,Jalawali,Diu,DIU,,134.0,,110.0,9601.0,66.0,,2.0,0.0,14330.0,139.0,1674.0,4250.0,0.116,760.0,57.0,5396.0,7.54,45.2,0.2
2017,,Butchwada,Diu,Diu,,281.0,,230.0,11236.0,407.0,,50.0,0.0,16770.0,140.0,2650.0,3000.0,0.209,320.0,535.0,5645.0,8.12,55.8,0.7
2017,,Vichwadi,Diu,Diu,,293.0,,240.0,4165.0,191.0,,105.0,0.0,6216.0,141.0,580.0,1800.0,0.005,260.0,280.0,1775.0,8.25,55.8,0.35
2017,,Ambakatch,Dohad,Dhanpur,,842.0,,690.0,1208.0,10.0,,9.0,0.0,1803.0,142.0,163.0,540.0,0.044,72.0,86.0,128.0,7.92,7.2,1.2
2017,,Badpa,Dohad,DEVGAD BARIA,,512.0,,420.0,667.0,21.0,,20.0,0.0,996.0,143.0,164.0,220.0,0.691,40.0,29.0,78.0,7.74,1.1,3.0
2017,,Dadhela,Dohad,LIMKHEDA,,451.0,,370.0,644.0,5.0,,43.0,0.0,961.0,144.0,80.0,350.0,0.12,64.0,46.0,78.0,7.59,4.6,1.15
2017,,Dahod Urban-1,Dohad,DOHAD,,281.0,,230.0,705.0,40.0,,150.0,0.0,1052.0,145.0,63.0,370.0,0.183,92.0,34.0,78.0,7.67,0.4,1.03
2017,,Dahod Urban-2,Dohad,DOHAD,,500.0,,410.0,1551.0,115.0,,170.0,0.0,2315.0,146.0,210.0,640.0,0.293,104.0,122.0,298.0,7.56,6.6,1.66
2017,,Dahod Urban-3,Dohad,DOHAD,,610.0,,500.0,1061.0,10.0,,46.0,0.0,1583.0,147.0,201.0,380.0,,72.0,48.0,184.0,7.55,2.4,2.32
2017,,Dahod2,Dohad,DOHAD,,470.0,,385.0,1644.0,94.0,,215.0,0.0,2454.0,148.0,214.0,750.0,0.95,200.0,60.0,390.0,7.33,3.7,0.75
2017,,Devgadh Baria,Dohad,DEVGAD BARIA,,390.0,,320.0,663.0,29.0,,12.0,0.0,990.0,149.0,75.0,320.0,0.208,64.0,38.0,85.0,7.7,2.3,0.87
2017,,Garbara,Dohad,GARBADA,,720.0,,590.0,2803.0,203.0,,400.0,0.0,4184.0,150.0,479.0,1000.0,0.199,160.0,144.0,638.0,7.91,21.4,1.96
2017,,Jhalod1,Dohad,JHALOD,,268.0,,220.0,377.0,88.0,,7.0,0.0,562.0,151.0,73.0,220.0,0.049,52.0,22.0,42.0,7.73,1.8,0.84
2017,,Kanjetha,Dohad,DHANPUR,,451.0,,370.0,526.0,11.0,,9.0,0.0,785.0,152.0,60.0,310.0,0.081,72.0,31.0,35.0,7.86,3.2,0.84
2017,,Khandania,Dohad,DEVGAD BARIA,,378.0,,310.0,670.0,279.0,,20.0,0.0,1000.0,153.0,43.0,660.0,0,76.0,113.0,92.0,7.71,1.5,2.0
2017,,Limbdi,Dohad,JHALOD,,512.0,,420.0,1541.0,8.0,,34.0,0.0,2300.0,154.0,210.0,630.0,0.111,156.0,58.0,440.0,7.24,7.7,0.9
2017,,Mirakhedi,Dohad,JHALOD,,427.0,,350.0,641.0,13.0,,74.0,0.0,957.0,155.0,63.0,380.0,0,116.0,22.0,64.0,7.74,1.3,0.9
2017,,Panchwada,Dohad,GARBADA,,647.0,,530.0,817.0,12.0,,3.0,0.0,1219.0,156.0,115.0,430.0,2.887,80.0,55.0,92.0,7.09,3.5,1.15
2017,,Sarsava,Dohad,FATEPURA,,403.0,,330.0,539.0,23.0,,21.0,0.0,805.0,157.0,29.0,360.0,1.347,116.0,17.0,35.0,7.31,7.5,0.8
2017,,Sukhsar,Dohad,FATEPURA,,427.0,,350.0,646.0,15.0,,60.0,0.0,964.0,158.0,91.0,300.0,0.306,64.0,34.0,57.0,7.62,2.1,0.83
2017,,Tokarba,Dohad,DHANPUR,,403.0,,330.0,610.0,18.0,,2.0,0.0,910.0,159.0,53.0,340.0,0.053,128.0,5.0,71.0,7.42,3.9,1.0
2017,,Varamkheda,Dohad,DOHAD,,354.0,,290.0,512.0,12.0,,44.0,0.0,764.0,160.0,38.0,330.0,0.325,76.0,34.0,50.0,7.46,1.2,1.18
2017,,Wadia,Dohad,LIMKHEDA,,403.0,,330.0,587.0,14.0,,48.0,0.0,876.0,161.0,82.0,300.0,0.706,52.0,46.0,64.0,7.44,5.6,1.16
2017,,Paliya,Gandhinagar,DEHGAM,,464.0,,380.0,1725.0,208.0,,144.0,0.0,2574.0,162.0,258.0,580.0,0.363,56.0,107.0,298.0,8.18,1.8,0.85
2017,,Serthapara1,Gandhinagar,GANDHINAGAR,,1196.0,,980.0,3144.0,432.0,,370.0,0.0,4692.0,163.0,572.0,1300.0,0.039,80.0,268.0,568.0,7.52,62.8,1.4
2017,,Ambardi,Jamnagar,BHANVAD,,146.0,,120.0,332.0,7.0,,34.0,0.0,495.0,164.0,40.0,210.0,0.33,56.0,17.0,99.0,7.98,1.4,0.29
2017,,Amran1,Jamnagar,JODIYA,,439.0,,360.0,1654.0,209.0,,40.0,0.0,2469.0,165.0,170.0,900.0,0,68.0,175.0,461.0,7.73,2.7,0.3
2017,,Aramda,Jamnagar,Okhamandal,,281.0,,230.0,9079.0,1062.0,,2.0,0.0,13550.0,166.0,1800.0,3000.0,0.006,280.0,552.0,3900.0,7.75,18.5,1.25
2017,,Balwa,Jamnagar,Jamjodhpur,,183.0,,150.0,712.0,121.0,,110.0,0.0,1062.0,167.0,96.0,380.0,0,68.0,50.0,156.0,8.06,0.2,0.26
2017,,Bed1,Jamnagar,JAMNAGAR,,403.0,,330.0,3321.0,266.0,,13.0,0.0,4956.0,168.0,365.0,1700.0,0.038,260.0,252.0,1312.0,7.48,6.4,0.3
2017,,Bedanpur,Jamnagar,JODIYA,,293.0,,240.0,565.0,114.0,,12.0,0.0,843.0,169.0,134.0,210.0,0,48.0,22.0,92.0,8,2.2,0.5
2017,,Bhanvad,Jamnagar,BHANVAD,,232.0,,190.0,3948.0,870.0,,94.0,0.0,5893.0,170.0,621.0,1900.0,0,320.0,264.0,1454.0,7.61,2.3,0.43
2017,,Bhogat1,Jamnagar,KALYANPUR,,207.0,,170.0,675.0,151.0,,7.0,0.0,1008.0,171.0,91.0,370.0,0,88.0,36.0,163.0,7.82,7.4,0.88
2017,,Changa,Jamnagar,JAMNAGAR,,329.0,,270.0,1000.0,95.0,,58.0,0.0,1493.0,172.0,152.0,410.0,0,84.0,48.0,227.0,7.74,0.5,0.35
2017,,Dhrol2,Jamnagar,DHROL,,110.0,,90.0,1121.0,149.0,,65.0,0.0,1673.0,173.0,219.0,350.0,0,96.0,26.0,369.0,8.1,0.9,0.39
2017,,Dudhai2,Jamnagar,JODIYA,,195.0,,160.0,655.0,213.0,,5.0,0.0,977.0,174.0,161.0,180.0,0,36.0,22.0,99.0,8.29,2.8,0.94
2017,,Dwarka,Jamnagar,OKHAMANDAL,,183.0,,150.0,6053.0,711.0,,62.0,0.0,9035.0,175.0,1100.0,2300.0,0,240.0,408.0,2624.0,7.65,14.8,0.83
2017,,Haripur2,Jamnagar,KALAVAD,,195.0,,160.0,824.0,135.0,,150.0,0.0,1230.0,176.0,90.0,460.0,0,112.0,43.0,163.0,7.8,1.8,0.6
2017,,Jambuda,Jamnagar,JAMNAGAR,,183.0,,150.0,1561.0,144.0,,68.0,0.0,2330.0,177.0,100.0,1000.0,0.008,280.0,72.0,603.0,7.52,0.2,0.39
2017,,Jamnagar2,Jamnagar,JAMNAGAR,,293.0,,240.0,835.0,96.0,,45.0,0.0,1247.0,178.0,120.0,390.0,0,64.0,55.0,191.0,7.79,0.5,0.58
2017,,Juvanpur,Jamnagar,KALYANPUR,,159.0,,130.0,491.0,90.0,,45.0,0.0,733.0,179.0,75.0,260.0,0,40.0,38.0,113.0,8.28,0.7,0.3
2017,,Kajuda,Jamnagar,KHAMBHALIA,,195.0,,160.0,1045.0,119.0,,56.0,0.0,1560.0,180.0,136.0,520.0,0,112.0,58.0,340.0,7.78,0.4,0.44
2017,,Kalawad,Jamnagar,KALAVAD,,439.0,,360.0,931.0,85.0,,49.0,0.0,1389.0,181.0,93.0,510.0,0.085,84.0,72.0,156.0,7.75,3.6,0.35
2017,,Kalyanpur,Jamnagar,OKHAMANDAL,,256.0,,210.0,917.0,121.0,,35.0,0.0,1369.0,182.0,170.0,360.0,0,72.0,43.0,255.0,7.91,0.3,0.35
2017,,Khirsara,Jamnagar,KALYANPUR,,159.0,,130.0,2469.0,303.0,,40.0,0.0,3685.0,183.0,160.0,1600.0,0,320.0,192.0,1028.0,6.86,1.4,0.39
2017,,Kuvadia,Jamnagar,KHAMBHALIA,,439.0,,360.0,2930.0,360.0,,80.0,0.0,4373.0,184.0,400.0,1300.0,0,220.0,180.0,957.0,7.93,2.6,1.1
2017,,Lalpur1,Jamnagar,LALPUR,,305.0,,250.0,574.0,65.0,,55.0,0.0,857.0,185.0,57.0,340.0,0,92.0,26.0,71.0,8.13,1.6,0.15
2017,,Lambha 1,Jamnagar,OKHAMANDAL,,220.0,,180.0,1261.0,79.0,,68.0,0.0,1882.0,186.0,221.0,400.0,0,84.0,46.0,390.0,7.9,9.1,2.26
2017,,Mojap,Jamnagar,OKHAMANDAL,,927.0,,760.0,2354.0,1.0,,52.0,0.0,3514.0,187.0,445.0,800.0,0,260.0,36.0,674.0,8.26,40.9,0.85
2017,,Mota kalawad,Jamnagar,BHANVAD,,293.0,,240.0,596.0,85.0,,48.0,0.0,889.0,188.0,92.0,270.0,0.496,56.0,31.0,71.0,8.07,0.4,0.4
2017,,Moti matli,Jamnagar,KALAVAD,,232.0,,190.0,582.0,31.0,,29.0,0.0,868.0,189.0,115.0,180.0,0.43,56.0,10.0,128.0,7.92,0.6,0.64
2017,,Nikava,Jamnagar,KALAVAD,,390.0,,320.0,750.0,94.0,,8.0,0.0,1120.0,190.0,123.0,360.0,0.026,84.0,36.0,142.0,7.12,9.1,0.3
2017,,Pindara1,Jamnagar,KALYANPUR,,268.0,,220.0,2126.0,277.0,,36.0,0.0,3173.0,191.0,300.0,950.0,0,180.0,120.0,745.0,8.08,4.9,0.43
2017,,Raval,Jamnagar,KALYANPUR,,232.0,,190.0,1808.0,214.0,,96.0,0.0,2699.0,192.0,300.0,700.0,0,200.0,48.0,603.0,8.27,28.9,0.26
2017,,Samrasar1,Jamnagar,OKHAMANDAL,,207.0,,170.0,923.0,144.0,,62.0,0.0,1378.0,193.0,200.0,290.0,0,64.0,31.0,248.0,8.28,1.4,0.4
2017,,Seth vadala,Jamnagar,JAMJODHPUR,,561.0,,460.0,1001.0,140.0,,33.0,0.0,1494.0,194.0,90.0,610.0,0.064,80.0,98.0,121.0,7.86,4.5,0.26
2017,,Toda,Jamnagar,KALAVAD,,195.0,,160.0,663.0,137.0,,125.0,0.0,990.0,195.0,44.0,460.0,0,100.0,50.0,106.0,7.89,0.4,0.3
2017,,Vad panchasara,Jamnagar,LALPUR,,220.0,,180.0,1329.0,223.0,,185.0,0.0,1984.0,196.0,151.0,720.0,0.101,164.0,74.0,340.0,7.54,3.6,0.13
2017,,Vadtara,Jamnagar,KHAMBHALIA,,183.0,,150.0,530.0,87.0,,76.0,0.0,791.0,197.0,71.0,280.0,0,92.0,12.0,92.0,8.11,0.2,0.53
2017,,Varwada,Jamnagar,OKHAMANDAL,,598.0,,490.0,3948.0,564.0,,38.0,0.0,5892.0,198.0,660.0,1500.0,0.149,200.0,240.0,1276.0,8.29,63.1,1.5
2017,,Vijarkha,Jamnagar,JAMNAGAR,,268.0,,220.0,681.0,109.0,,13.0,0.0,1017.0,199.0,100.0,330.0,0,76.0,34.0,142.0,7.75,0.4,0.3
2017,,Ajotha,Junagadh,VERAVAL,,171.0,,140.0,1134.0,87.0,,38.0,0.0,1692.0,200.0,152.0,530.0,0.07,84.0,13.0,419.0,7.97,1.5,0.35
2017,,Alwani,Junagadh,TALALA,,268.0,,220.0,431.0,20.0,,7.0,0.0,643.0,201.0,36.0,250.0,0.396,36.0,39.0,57.0,7.95,0.3,0.31
2017,,Amervel Nes,Junagadh,Talala,,244.0,,200.0,383.0,7.0,,0.0,0.0,571.0,202.0,50.0,180.0,0.213,28.0,27.0,57.0,8.11,1.9,0.0
2017,,Anandpur,Junagadh,JUNAGADH,,159.0,,130.0,1499.0,156.0,,80.0,0.0,2238.0,203.0,100.0,830.0,0,160.0,103.0,482.0,7.76,0,0.7
2017,,Antroli,Junagadh,MANGROL,,220.0,,180.0,7383.0,163.0,,26.0,0.0,11020.0,204.0,1190.0,2800.0,0,580.0,324.0,3510.0,7.98,37,0.48
2017,,Bamanwara,Junagadh,MANGROL,,61.0,,50.0,3484.0,77.0,,48.0,0.0,5200.0,205.0,230.0,2050.0,0,360.0,276.0,1666.0,7.54,6.6,0.35
2017,,Bantva,Junagadh,MANAVADAR,,378.0,,310.0,1893.0,2.0,,28.0,0.0,2825.0,206.0,230.0,900.0,0,220.0,84.0,745.0,8.27,2.1,0.6
2017,,Bhim Deval,Junagadh,Talala,,232.0,,190.0,602.0,77.0,,35.0,0.0,898.0,207.0,94.0,280.0,0.113,60.0,32.0,129.0,8.1,4.7,0.36
2017,,Bilkha,Junagadh,JUNAGADH,,500.0,,410.0,1315.0,147.0,,66.0,0.0,1963.0,208.0,98.0,800.0,0,104.0,130.0,277.0,8.29,2.2,0.48
2017,,Budhecha,Junagadh,MALIA,,110.0,,90.0,825.0,160.0,,66.0,0.0,1231.0,209.0,100.0,400.0,0,68.0,55.0,213.0,7.87,3.7,1.0
2017,,Chokli,Junagadh,JUNAGADH,,73.0,,140.0,871.0,175.0,,96.0,48.0,1300.0,210.0,131.0,350.0,0,40.0,60.0,163.0,8.53,0.6,0.74
2017,,Chorwad,Junagadh,MALIA,,232.0,,190.0,7578.0,636.0,,31.0,0.0,11310.0,211.0,685.0,4100.0,0.065,1320.0,192.0,3297.0,7.48,16,0.45
2017,,Dhokadva,Junagadh,UNA,,207.0,,170.0,358.0,53.0,,0.0,0.0,535.0,212.0,35.0,230.0,0,32.0,36.0,57.0,8.25,1.8,0.0
2017,,Galodar,Junagadh,MALIA,,207.0,,170.0,559.0,73.0,,18.0,0.0,835.0,213.0,47.0,300.0,0,44.0,46.0,99.0,6.86,0.2,0.3
2017,,Girgadhada,Junagadh,UNA,,220.0,,180.0,419.0,19.0,,33.0,0.0,625.0,214.0,45.0,200.0,0.1,44.0,22.0,50.0,8.05,0.8,0.05
2017,,Goraj1,Junagadh,MANGROL,,220.0,,180.0,727.0,164.0,,34.0,0.0,1085.0,215.0,163.0,240.0,0,28.0,41.0,149.0,8.16,3.4,1.25
2017,,Govindpura2,Junagadh,VERAVAL,,183.0,,150.0,340.0,11.0,,13.0,0.0,507.0,216.0,29.0,180.0,0.366,28.0,5.0,50.0,7.9,1.6,0.0
2017,,Jambur[madhapar,Junagadh,TALALA,,293.0,,240.0,464.0,10.0,,8.0,0.0,692.0,217.0,59.0,250.0,0.087,32.0,41.0,85.0,7.97,1.2,0.0
2017,,Jamvala1,Junagadh,UNA,,122.0,,100.0,259.0,15.0,,7.0,0.0,386.0,218.0,29.0,130.0,0,32.0,12.0,50.0,8.28,0.4,0.2
2017,,Jargla Jargali,Junagadh,Una,,183.0,,150.0,297.0,9.0,,12.0,0.0,444.0,219.0,28.0,170.0,0.081,32.0,22.0,43.0,8.07,0.3,0.15
2017,,Junagadh1,Junagadh,JUNAGADH,,146.0,,120.0,791.0,97.0,,70.0,0.0,1180.0,220.0,83.0,360.0,0,76.0,41.0,184.0,8.05,2,0.23
2017,,Juthal,Junagadh,MALIA,,232.0,,190.0,511.0,48.0,,7.0,0.0,763.0,221.0,55.0,300.0,0,56.0,38.0,121.0,8.29,3.1,0.3
2017,,Kalej,Junagadh,MANGROL,,85.0,,70.0,3014.0,378.0,,47.0,0.0,4499.0,222.0,150.0,2000.0,0,360.0,364.0,1276.0,7.54,3.1,0.82
2017,,Kanedipur,Junagadh,MENDARDA,,232.0,,190.0,398.0,15.0,,11.0,0.0,594.0,223.0,40.0,210.0,0,52.0,19.0,57.0,7.96,0.1,0.41
2017,,Kansari,Junagadh,Una,,439.0,,360.0,911.0,9.0,,34.0,0.0,1360.0,224.0,162.0,340.0,0.241,60.0,46.0,206.0,8.28,5.9,0.65
2017,,Kesariyaji_1,Junagadh,Una,,220.0,,180.0,761.0,41.0,,33.0,0.0,1136.0,225.0,136.0,270.0,0.366,60.0,290.0,220.0,7.88,3.4,0.65
2017,,Kewarda,Junagadh,KESHOD,,146.0,,120.0,1313.0,109.0,,29.0,0.0,1960.0,226.0,311.0,290.0,0,88.0,17.0,496.0,8.28,4,0.48
2017,,Khambalia1,Junagadh,MALIA,,73.0,,60.0,3367.0,414.0,,12.0,0.0,5026.0,227.0,610.0,1100.0,0,260.0,108.0,1347.0,7.85,20,0.38
2017,,Khokharda,Junagadh,VANTHALI,,134.0,,110.0,1124.0,194.0,,60.0,0.0,1677.0,228.0,141.0,510.0,0,88.0,70.0,319.0,8.16,1.1,0.3
2017,,Khorada1,Junagadh,MANGROL,,439.0,,360.0,1808.0,163.0,,6.0,0.0,2698.0,229.0,297.0,700.0,0,180.0,60.0,567.0,8.04,31,0.48
2017,,Khoras ahir,Junagadh,VANTHALI,,171.0,,260.0,827.0,157.0,,11.0,72.0,1235.0,230.0,160.0,300.0,0,32.0,53.0,149.0,8.45,1.2,1.0
2017,,Kodinar1,Junagadh,KODINAR,,268.0,,220.0,1761.0,92.0,,34.0,0.0,2629.0,231.0,340.0,580.0,0,56.0,107.0,682.0,8.19,0.7,0.75
2017,,Kukaswada,Junagadh,MALIA,,61.0,,50.0,5270.0,244.0,,28.0,0.0,7866.0,232.0,700.0,2350.0,0.039,740.0,120.0,2481.0,7.56,2.4,0.35
2017,,Manketara,Junagadh,MANGROL,,122.0,,100.0,1139.0,223.0,,47.0,0.0,1700.0,233.0,174.0,430.0,0,100.0,43.0,305.0,7.78,3,0.76
2017,,Mendarda1,Junagadh,MENDARDA,,134.0,,110.0,693.0,92.0,,35.0,0.0,1035.0,234.0,128.0,190.0,0.029,44.0,19.0,163.0,8.13,0.2,0.4
2017,,Moraj,Junagadh,VERAVAL,,153.0,,125.0,486.0,36.0,,14.0,0.0,726.0,235.0,69.0,220.0,0,64.0,15.0,135.0,7.76,0.2,0.94
2017,,Patla,Junagadh,BHESAN,,73.0,,140.0,373.0,81.0,,8.0,48.0,557.0,236.0,43.0,200.0,0,32.0,29.0,43.0,8.46,0.6,0.45
2017,,Prasli,Junagadh,Kodinar,,281.0,,230.0,565.0,18.0,,17.0,0.0,844.0,237.0,119.0,180.0,0.055,28.0,5.0,121.0,8.02,8.2,1.1
2017,,Prempara,Junagadh,VISAVADAR,,292.0,,239.0,696.0,28.0,,85.0,0.0,1039.0,238.0,46.0,420.0,0.27,84.0,51.0,128.0,8.01,0.7,0.21
2017,,Sametar,Junagadh,UNA,,183.0,,150.0,312.0,39.0,,8.0,0.0,466.0,239.0,41.0,180.0,0.043,20.0,32.0,50.0,8.27,3.3,0.04
2017,,Saradiya,Junagadh,VANTHALI,,220.0,,180.0,795.0,120.0,,18.0,0.0,1186.0,240.0,173.0,270.0,0,44.0,38.0,227.0,8.2,0.6,0.76
2017,,Seriakhan,Junagadh,MANGROL,,171.0,,140.0,650.0,102.0,,19.0,0.0,970.0,241.0,118.0,210.0,0,40.0,26.0,142.0,8.16,7.3,0.77
2017,,Shardagram,Junagadh,MANGROL,,122.0,,100.0,8094.0,879.0,,18.0,0.0,12080.0,242.0,1700.0,2350.0,0.028,400.0,324.0,3510.0,7.57,11,0.45
2017,,Sil,Junagadh,MANGROL,,134.0,,110.0,399.0,94.0,,22.0,0.0,596.0,243.0,41.0,220.0,0,40.0,29.0,57.0,8.13,1.6,1.0
2017,,Talala1,Junagadh,TALALA,,305.0,,250.0,531.0,37.0,,19.0,0.0,793.0,244.0,67.0,290.0,0,40.0,46.0,92.0,7.82,1.5,0.2
2017,,Una2,Junagadh,UNA,,586.0,,480.0,1718.0,135.0,,40.0,0.0,2564.0,245.0,407.0,380.0,0.349,40.0,68.0,426.0,8.28,4.9,1.2
2017,,Jetalwad,Junagadh,Visawada,,244.0,,200.0,556.0,15.0,,80.0,0.0,830.0,246.0,42.0,330.0,0,40.0,56.0,99.0,7.86,0.2,0.08
2017,,Bambhdai,Kachchh,MANDVI,,464.0,,380.0,3022.0,89.0,,6.0,0.0,4511.0,247.0,600.0,800.0,0.203,160.0,98.0,1136.0,7.94,4.5,1.45
2017,,Bhadreshwar,Kachchh,MUNDRA,,439.0,,360.0,1635.0,30.0,,8.0,0.0,2440.0,248.0,216.0,740.0,0.239,164.0,81.0,568.0,7.92,10.9,0.35
2017,,Bhuj1,Kachchh,BHUJ,,293.0,,240.0,727.0,130.0,,18.0,0.0,1085.0,249.0,107.0,290.0,0.358,80.0,22.0,92.0,7.99,13,0.6
2017,,Chandranagar,Kachchh,NAKHATRANA,,671.0,,550.0,2097.0,238.0,,23.0,0.0,3130.0,250.0,290.0,1100.0,0.437,220.0,134.0,638.0,8.24,36.2,1.05
2017,,Deshalpur rapar,Kachchh,RAPAR,,317.0,,260.0,1485.0,153.0,,22.0,0.0,2217.0,251.0,265.0,480.0,0.747,88.0,56.0,433.0,8.24,25.7,0.25
2017,,Devisar,Kachchh,NAKHATRANA,,427.0,,350.0,2025.0,148.0,,39.0,0.0,3023.0,252.0,277.0,900.0,0.368,200.0,97.0,674.0,8.1,56.8,1.4
2017,,Dunai,Kachchh,MANDVI,,525.0,,430.0,771.0,30.0,,10.0,0.0,1150.0,253.0,150.0,360.0,0.281,80.0,39.0,149.0,7.91,2.1,1.3
2017,,Gandhidham1,Kachchh,GANDHIDHAM,,384.0,,315.0,754.0,30.0,,70.0,0.0,1125.0,254.0,105.0,380.0,0.75,92.0,37.0,142.0,7.51,22.7,1.2
2017,,Haboi,Kachchh,BHUJ,,281.0,,230.0,950.0,111.0,,18.0,0.0,1418.0,255.0,160.0,330.0,0.089,60.0,44.0,220.0,8.21,12.1,1.1
2017,,Karagoga,Kachchh,MUNDRA,,2855.0,,2460.0,5288.0,2.0,,27.0,72.0,7892.0,256.0,1873.0,450.0,0.271,80.0,61.0,1420.0,8.35,6.2,3.5
2017,,Kharai_1,Kachchh,ABDASA,,366.0,,300.0,2023.0,402.0,,4.0,0.0,3019.0,257.0,293.0,1050.0,0.2,340.0,49.0,675.0,7.68,14.5,0.2
2017,,Kharoi,Kachchh,BHACHAU,,329.0,,270.0,994.0,119.0,,12.0,0.0,1484.0,258.0,110.0,510.0,0.357,88.0,71.0,241.0,7.91,8.3,0.4
2017,,Khavada,Kachchh,BHUJ,,281.0,,230.0,3178.0,574.0,,21.0,0.0,4743.0,259.0,560.0,1300.0,0.416,240.0,170.0,1170.0,7.91,16.1,0.4
2017,,Kotada,Kachchh,NAKHATRANA,,305.0,,250.0,1836.0,277.0,,8.0,0.0,2740.0,260.0,326.0,750.0,0.25,200.0,61.0,638.0,8.14,7.8,0.9
2017,,Kotadi,Kachchh,MANDVI,,756.0,,620.0,1778.0,1.0,,41.0,0.0,2653.0,261.0,480.0,260.0,0.587,28.0,46.0,447.0,8.26,5,4.25
2017,,Kotaya,Kachchh,ABDASA,,476.0,,390.0,1077.0,28.0,,13.0,0.0,1608.0,262.0,256.0,250.0,0.168,40.0,37.0,256.0,8.15,1.6,4.25
2017,,Kothara,Kachchh,ABDASA,,561.0,,460.0,2285.0,132.0,,17.0,0.0,3410.0,263.0,426.0,600.0,0.711,160.0,49.0,639.0,7.85,25.4,0.9
2017,,Kuda,Kachchh,RAPAR,,854.0,,700.0,1445.0,70.0,,49.0,0.0,2156.0,264.0,290.0,550.0,2.241,136.0,51.0,255.0,7.94,30,1.25
2017,,Lakhpat1,Kachchh,LAKHPAT,,476.0,,390.0,962.0,77.0,,10.0,0.0,1436.0,265.0,145.0,480.0,0.181,112.0,49.0,220.0,7.74,13.6,0.8
2017,,Lilpur,Kachchh,RAPAR,,378.0,,310.0,4925.0,1073.0,,130.0,0.0,7350.0,266.0,721.0,2350.0,1.861,420.0,316.0,1667.0,8.1,39.3,1.4
2017,,Lodai,Kachchh,BHUJ,,317.0,,260.0,2776.0,676.0,,50.0,0.0,4144.0,267.0,401.0,1250.0,0.529,280.0,134.0,780.0,7.99,27.7,1.1
2017,,Luni,Kachchh,Mundra,,354.0,,290.0,1732.0,95.0,,12.0,0.0,2585.0,268.0,410.0,350.0,0.119,80.0,37.0,589.0,7.98,10.1,0.5
2017,,Mata no madh,Kachchh,LAKHPAT,,281.0,,230.0,657.0,75.0,,21.0,0.0,980.0,269.0,97.0,330.0,0.372,112.0,12.0,149.0,7.06,8.1,0.95
2017,,Moti cher,Kachchh,LAKHPAT,,220.0,,180.0,401.0,2.0,,3.0,0.0,598.0,270.0,31.0,250.0,0.234,56.0,27.0,92.0,7.72,11.6,0.25
2017,,Naliya1,Kachchh,ABDASA,,647.0,,530.0,1566.0,19.0,,27.0,0.0,2337.0,271.0,424.0,140.0,0.172,24.0,20.0,341.0,8.23,4,1.0
2017,,Rapar2,Kachchh,RAPAR,,244.0,,200.0,2113.0,616.0,,50.0,0.0,3153.0,272.0,297.0,1150.0,0.338,260.0,122.0,638.0,8.3,39.3,0.95
2017,,Ratanpur Khadir,Kachchh,BHACHAU,,451.0,,370.0,2843.0,388.0,,16.0,0.0,4244.0,273.0,487.0,1200.0,1.032,160.0,195.0,1028.0,8.2,17.5,1.25
2017,,Samkhiari,Kachchh,BHACHAU,,662.0,,543.0,2279.0,49.0,,48.0,0.0,3401.0,274.0,510.0,750.0,0.103,120.0,110.0,852.0,7.77,14.3,3.5
2017,,Sedat,Kachchh,BHUJ,,305.0,,250.0,572.0,57.0,,8.0,0.0,853.0,275.0,82.0,290.0,17.76,44.0,44.0,106.0,8.01,5.3,0.2
2017,,Shinaya,Kachchh,GANDHIDHAM,,317.0,,260.0,3505.0,119.0,,3.0,0.0,5231.0,276.0,721.0,850.0,0.122,260.0,49.0,1420.0,7.87,8.1,0.95
2017,,Sukhpar,Kachchh,BHUJ,,256.0,,210.0,5605.0,1282.0,,100.0,0.0,8365.0,277.0,860.0,2800.0,2.412,420.0,29.0,2128.0,7.81,6.5,1.35
2017,,Suthri,Kachchh,ABDASA,,329.0,,270.0,582.0,17.0,,6.0,0.0,869.0,278.0,128.0,180.0,0.235,44.0,17.0,114.0,8.1,5.5,1.05
2017,,Tera,Kachchh,ABDASA,,1171.0,,960.0,2862.0,145.0,,47.0,0.0,4271.0,279.0,728.0,600.0,2.157,80.0,98.0,710.0,8.23,5.6,7.25
2017,,Ugardi,Kachchh,NAKHATRANA,,146.0,,120.0,5847.0,1088.0,,18.0,0.0,8727.0,280.0,1410.0,1600.0,0.228,280.0,219.0,2376.0,8.21,16.8,1.2
